,Payment_ID,Card_ID,Customer_ID,Billing_Month,Bill_Amount,Minimum_Due,Amount_Paid,Payment_Date,Payment_Status,Late_Fee
2282,P0002283,CC01904,C03803,2025-01,3197.74,159.89,3197.74,2025-01-10,Paid,0
2283,P0002284,CC03235,C04948,2025-12,7561.57,378.08,0.0,2026-01-14,MISSED,750
2284,P0002285,CC00889,C00579,2025-10,15071.27,753.56,4521.38,2025-10-13,PARTIAL,0
2285,P0002286,CC00430,C00038,2026-02,11584.34,579.22,0.0,2026-02-22,MISSED,500
2286,P0002287,CC01940,C02095,2026-05,2734.59,136.73,2734.59,2026-06-14,Paid,750
2287,P0002288,CC03016,C03341,2025-06,11320.87,566.04,566.04,2025-06-17,PARTIAL,750
2288,P0002289,CC00127,C01832,2025-03,11619.21,580.96,11619.21,2025-04-29,Paid,750
2289,P0002290,CC01675,C03529,2025-05,4674.81,233.74,4674.81,2025-06-29,Paid,750
2290,P0002291,CC02131,C03974,2026-05,33183.67,1659.18,1659.18,2026-05-30,PARTIAL,500
2291,P0002292,CC00693,C00912,2025-04,12785.36,639.27,639.27,2025-04-10,PARTIAL,0
2292,P0002293,CC01027,C02328,2026-06,19698.47,984.92,984.92,2026-07-15,PARTIAL,750
2293,P0002294,CC01437,C03293,2025-06,4465.59,223.28,9999999.0,2025-06-22,MISSED,100
2294,P0002295,CC00675,C00666,2025-04,39236.66,1961.83,43160.33,2025-04-17,Paid,250
2295,P0002296,CC02099,C02501,2025-01,5847.52,292.38,5847.52,2025-02-14,Paid,500
2296,P0002297,CC03236,C01748,2025-02,25325.75,1266.29,1266.29,2025-02-22,PARTIAL,500
2297,P0002298,CC03119,C04576,2025-09,8777.68,438.88,438.88,2025-09-15,PARTIAL,0
2298,P0002299,CC00950,C01134,2025-11,4660.03,233.0,5126.03,2025-11-17,Paid,250
2299,P0002300,CC01013,C00494,2025-05,4846.06,242.3,5330.67,2025-06-29,Paid,100
2300,P0002301,CC01739,C03725,2025-11,10815.94,540.8,540.8,2025-12-15,PARTIAL,500
2301,P0002302,CC01872,C00239,2026-04,16495.87,824.79,824.79,2026-04-30,PARTIAL,500
2302,P0002303,CC02268,C02605,2025-03,9090.84,454.54,2727.25,2025-04-14,PARTIAL,500
2303,P0002304,CC00978,C02800,2025-08,30686.42,1534.32,21480.49,2025-09-14,PARTIAL,750
2304,P0002305,CC02732,C04231,2025-12,21574.71,1078.74,-2000.0,2025-12-17,PARTIAL,100
2305,P0002306,CC02794,C04393,2025-04,1901.09,95.05,1901.09,2025-04-13,Paid,0
2306,P0002307,CC01053,C04005,2025-10,4562.68,228.13,0.0,2025-10-10,MISSED,0
2307,P0002308,CC01705,C02780,2026-04,22837.07,1141.85,6851.12,2026-04-10,PARTIAL,0
2308,P0002309,CC02864,C02515,2025-02,57821.04,2891.05,17346.31,2025-02-22,PARTIAL,500
2309,P0002310,CC03133,C02048,2025-03,91183.16,4559.16,100301.48,2025-03-22,Paid,750
2310,P0002311,CC02087,C04038,2026-03,2050.71,102.54,2255.78,2026-03-22,Paid,250
2311,P0002312,CC03172,C01215,2025-02,3356.98,167.85,0.0,2025-04-01,MISSED,250
2312,P0002313,CC02440,C04446,2025-09,9618.94,480.95,2885.68,2025-09-15,PARTIAL,0
2313,P0002314,CC00667,C02382,2025-06,9760.35,488.02,10736.39,2025-06-13,Paid,0
2314,P0002315,CC02205,C01949,2025-10,32787.25,1639.36,36065.98,2025-10-13,Paid,0
2315,P0002316,CC00019,C03828,2026-05,5517.54,275.88,275.88,2026-05-15,PARTIAL,0
2316,P0002317,CC02400,C00619,2025-02,10841.45,542.07,3252.43,2025-02-03,PARTIAL,500
2317,P0002318,CC00229,C01377,2026-03,10417.53,520.88,7292.27,2026-03-15,PARTIAL,0
2318,P0002319,CC03181,C02420,2025-06,21527.07,1076.35,1076.35,2025-06-10,PARTIAL,0
2319,P0002320,CC00293,C02237,2025-05,37040.98,1852.05,25928.69,2025-05-13,PARTIAL,0
2320,P0002321,CC00664,C04680,2026-03,7196.7,359.84,0.0,2026-04-29,MISSED,750
2321,P0002322,CC03194,C02204,2026-06,43471.42,2173.57,43471.42,2026-06-15,Paid,0
2322,P0002323,CC03226,C00853,2025-09,36070.22,1803.51,1803.51,2025-10-30,PARTIAL,500
2323,P0002324,CC03110,C04925,2025-04,8783.63,439.18,6148.54,2025-04-30,PARTIAL,100
2324,P0002325,CC00429,C01981,2025-12,4689.66,234.48,1406.9,2025-12-10,PARTIAL,0
2325,P0002326,CC02120,C04679,2026-04,27366.24,1368.31,27366.24,2026-05-30,Paid,750
2326,P0002327,CC02378,C03606,2025-09,115376.39,5768.82,0.0,2025-09-15,MISSED,0
2327,P0002328,CC03030,C04650,2025-02,16587.53,829.38,11611.27,2025-02-22,PARTIAL,250
2328,P0002329,CC02564,C00516,2025-02,24215.24,1210.76,26636.76,2025-02-03,Paid,250
2329,P0002330,CC02846,C01769,2025-07,3358.19,167.91,167.91,2025-07-13,PARTIAL,0
2330,P0002331,CC00704,C03491,2025-05,109014.01,5450.7,76309.81,2025-06-29,PARTIAL,100
2331,P0002332,CC00355,C02112,2025-07,22854.11,1142.71,6856.23,2025-08-29,PARTIAL,100
2332,P0002333,CC00675,C00666,2026-06,10597.16,529.86,3179.15,2026-06-30,PARTIAL,500
2333,P0002334,CC02880,C04629,2025-11,8322.51,416.13,5825.76,2025-11-13,PARTIAL,0
2334,P0002335,CC02572,C02107,2026-05,28140.29,1407.01,8442.09,2026-06-14,PARTIAL,100
2335,P0002336,CC01866,C01214,2026-01,18902.78,945.14,945.14,2026-01-30,PARTIAL,500
2336,P0002337,CC01345,C03556,2026-03,5714.33,285.72,6285.76,2026-04-14,Paid,100
2337,P0002338,CC00986,C00989,2025-01,21981.51,1099.08,21981.51,2025-01-17,Paid,500
2338,P0002339,CC02039,C04903,2026-06,8489.69,424.48,424.48,2026-06-10,PARTIAL,0
2339,P0002340,CC00393,C01237,2025-01,10287.14,514.36,3086.14,2025-01-15,PARTIAL,0
2340,P0002341,CC00634,C04013,2025-04,20106.57,1005.33,14074.6,2025-05-15,PARTIAL,500
2341,P0002342,CC01898,C01729,2025-05,2414.9,120.75,724.47,2025-05-13,PARTIAL,0
2342,P0002343,CC02520,C03207,2025-06,18661.44,933.07,933.07,2025-06-30,PARTIAL,500
2343,P0002344,CC03388,C04910,2026-04,4098.45,204.92,204.92,2026-04-30,PARTIAL,250
2344,P0002345,CC02936,C00475,2025-11,30624.43,1531.22,30624.43,2025-11-15,Paid,0
2345,P0002346,CC01694,C00354,2025-11,13067.61,653.38,3920.28,2025-11-17,PARTIAL,750
2346,P0002347,CC01696,C01515,2025-02,4047.98,202.4,202.4,2025-03-02,PARTIAL,750
2347,P0002348,CC02764,C03399,2026-05,15130.83,756.54,4539.25,2026-05-13,PARTIAL,0
2348,P0002349,CC00655,C00940,2025-08,14529.41,726.47,0.0,2025-09-14,MISSED,100
2349,P0002350,CC01943,C04676,2025-08,6582.38,329.12,329.12,2025-09-14,PARTIAL,500
2350,P0002351,CC02137,C02294,2025-08,5924.59,296.23,6517.05,2025-09-14,Paid,750
2351,P0002352,CC00606,C02889,2026-01,3130.12,156.51,156.51,2026-01-03,PARTIAL,250
2352,P0002353,CC02056,C03813,2025-07,22109.76,1105.49,0.0,2025-07-30,MISSED,100
2353,P0002354,CC01030,C01421,2026-04,3165.08,158.25,3481.59,2026-05-30,Paid,750
2354,P0002355,CC02612,C02477,2025-12,13439.16,671.96,0.0,2025-12-17,MISSED,500
2355,P0002356,CC01702,C01533,2025-11,4294.69,214.73,3006.28,2025-12-30,PARTIAL,100
2356,P0002357,CC00535,C00157,2026-05,36264.78,1813.24,25385.35,2026-05-17,PARTIAL,500
2357,P0002358,CC01251,C02271,2025-07,16997.19,849.86,849.86,2025-07-15,PARTIAL,0
2358,P0002359,CC03392,C00232,2025-07,46543.67,2327.18,0.0,2025-07-30,MISSED,500
2359,P0002360,CC00263,C00630,2025-08,17440.93,872.05,17440.93,2025-08-15,Paid,0
2360,P0002361,CC00211,C00540,2026-04,4790.97,239.55,4790.97,2026-05-15,Paid,750
2361,P0002362,CC01907,C01546,2026-05,8274.71,413.74,9102.18,2026-05-15,Paid,0
2362,P0002363,CC00026,C02046,2026-06,5618.27,280.91,280.91,2026-06-13,PARTIAL,0
2363,P0002364,CC02249,C01034,2025-09,5555.5,277.78,3888.85,2025-09-13,PARTIAL,0
2364,P0002365,CC01500,C02580,2026-05,18577.2,928.86,0.0,2026-06-29,MISSED,250
2365,P0002366,CC01339,C00566,2026-02,4858.78,242.94,4858.78,2026-03-17,Paid,500
2366,P0002367,CC02003,C01682,2025-02,14238.84,711.94,,2025-02-13,PARTIAL,0
2367,P0002368,CC00075,C02371,2025-03,3069.67,153.48,3069.67,2025-03-15,Paid,0
2368,P0002369,CC00025,C02640,2026-04,1860.95,93.05,93.05,2026-04-13,PARTIAL,0
2369,P0002370,CC02468,C01076,2025-09,23447.98,1172.4,25792.78,2025-09-10,Paid,0
2370,P0002371,CC01889,C02645,2026-01,10088.02,504.4,504.4,2026-01-17,PARTIAL,250
2371,P0002372,CC03201,C00331,2025-03,26261.08,1313.05,9999999.0,2025-04-14,PARTIAL,100
2372,P0002373,CC01533,C04632,2026-03,10135.28,506.76,3040.58,2026-04-29,PARTIAL,100
2373,P0002374,CC02583,C02084,2025-06,8571.23,428.56,2571.37,2025-07-15,PARTIAL,100
2374,P0002375,CC01668,C00740,2025-03,6028.45,301.42,4219.91,2025-03-22,PARTIAL,750
2375,P0002376,CC02759,C00924,2025-01,9694.88,484.74,9694.88,2025-01-22,Paid,500
2376,P0002377,CC02884,C02193,2026-04,22622.51,1131.13,24884.76,2026-04-17,Paid,100
2377,P0002378,CC01772,C00376,2025-06,11430.52,571.53,3429.16,2025-06-15,PARTIAL,0
2378,P0002379,CC01566,C01056,2025-07,6767.21,338.36,4737.05,2025-08-14,PARTIAL,750
2379,P0002380,CC02465,C02240,2025-11,21534.73,1076.74,15074.31,2025-12-30,PARTIAL,500
2380,P0002381,CC01832,C03226,2025-12,12115.18,605.76,12115.18,2025-12-30,Paid,750
2381,P0002382,CC00637,C03345,2025-12,35774.77,1788.74,10732.43,2025-12-15,PARTIAL,0
2382,P0002383,CC01218,C01070,2025-02,15907.69,795.38,795.38,2025-02-22,PARTIAL,750
2383,P0002384,CC01954,C04310,2025-06,15204.66,760.23,760.23,2025-06-15,PARTIAL,0
2384,P0002385,CC02010,C00265,2025-11,20181.79,1009.09,14127.25,2025-11-30,PARTIAL,100
2385,P0002386,CC03370,C04408,2025-02,52113.08,2605.65,15633.92,2025-02-13,PARTIAL,0
2386,P0002387,CC02452,C04768,2025-02,17406.71,870.34,870.34,2025-02-22,PARTIAL,750
2387,P0002388,CC02300,C00597,2025-03,14243.52,712.18,14243.52,2025-03-22,Paid,750
2388,P0002389,CC02045,C01217,2025-06,7763.96,388.2,0.0,2025-06-15,MISSED,0
2389,P0002390,CC01183,C00447,2026-03,15811.39,790.57,790.57,2026-03-10,PARTIAL,0
2390,P0002391,CC01936,C04437,2026-04,5934.03,296.7,5934.03,2026-04-10,Paid,0
2391,P0002392,CC00618,C02330,2025-02,46472.86,2323.64,0.0,2025-02-15,MISSED,0
2392,P0002393,CC01809,C01816,2025-04,19776.21,988.81,21753.83,2025-04-17,Paid,500
2393,P0002394,CC01391,C03224,2026-05,7627.04,381.35,2288.11,2026-06-14,PARTIAL,250
2394,P0002395,CC00540,C00459,2025-02,8784.36,439.22,2635.31,2025-04-01,PARTIAL,750
2395,P0002396,CC02336,C00126,2025-10,16452.64,822.63,18097.9,2025-10-22,Paid,750
2396,P0002397,CC03183,C00035,2025-12,29528.57,1476.43,0.0,2025-12-30,MISSED,500
2397,P0002398,CC02662,C00555,2026-06,23414.16,1170.71,1170.71,2026-06-30,PARTIAL,750
2398,P0002399,CC00674,C01029,2026-06,21999.87,1099.99,24199.86,2026-06-10,Paid,0
2399,P0002400,CC02595,C02582,2025-06,10760.9,538.04,538.04,2025-06-17,PARTIAL,250
2400,P0002401,CC02575,C02425,2025-11,13876.88,693.84,9713.82,2025-11-15,PARTIAL,0
2401,P0002402,CC00014,C01675,2025-10,8448.27,422.41,5913.79,2025-10-13,PARTIAL,0
2402,P0002403,CC01718,C04034,2025-05,18861.73,943.09,5658.52,2025-05-22,PARTIAL,750
2403,P0002404,CC02383,C03644,2026-06,15975.36,798.77,0.0,2026-07-30,MISSED,100
2404,P0002405,CC00148,C03390,2025-12,1322.59,66.13,925.81,2025-12-30,PARTIAL,750
2405,P0002406,CC00004,C01821,2026-03,14762.01,738.1,10333.41,2026-04-29,PARTIAL,750
2406,P0002407,CC02606,C01544,2026-03,10088.8,504.44,10088.8,2026-04-14,Paid,100
2407,P0002408,CC02226,C00074,2025-11,20891.79,1044.59,6267.54,2025-11-13,PARTIAL,0
2408,P0002409,CC01756,C03067,2026-05,7814.39,390.72,390.72,2026-06-14,PARTIAL,100
2409,P0002410,CC02067,C01961,2025-10,26338.2,1316.91,0.0,2025-11-29,MISSED,500
2410,P0002411,CC01518,C02994,2025-09,4544.28,227.21,227.21,2025-09-15,PARTIAL,0
2411,P0002412,CC01515,C01127,2025-07,22768.71,1138.44,15938.1,2025-07-30,PARTIAL,100
2412,P0002413,CC01016,C02422,2026-01,11394.1,569.71,0.0,2026-01-30,MISSED,750
2413,P0002414,CC01390,C04949,2025-07,36766.7,1838.34,25736.69,2025-08-29,PARTIAL,750
2414,P0002415,CC00603,C01343,2025-09,8217.65,410.88,2465.29,2025-09-13,PARTIAL,0
2415,P0002416,CC03314,C04104,2026-05,6709.94,335.5,4696.96,2026-05-30,PARTIAL,500
2416,P0002417,CC02014,C03590,2025-05,12196.08,609.8,3658.82,2025-05-10,PARTIAL,0
2417,P0002418,CC02062,C03938,2025-01,11116.44,555.82,7781.51,2025-01-15,PARTIAL,0
2418,P0002419,CC00936,C00762,2025-10,115411.93,5770.6,80788.35,2025-11-29,PARTIAL,100
2419,P0002420,CC00535,C00157,2025-06,7682.42,384.12,0.0,2025-06-10,MISSED,0
2420,P0002421,CC01877,C04373,2025-09,9870.99,493.55,2961.3,2025-09-10,PARTIAL,0
2421,P0002422,CC02097,C03577,2025-05,16790.78,839.54,0.0,2025-06-14,MISSED,750
2422,P0002423,CC01388,C02222,2025-09,11739.84,586.99,12913.82,2025-09-13,Paid,0
2423,P0002424,CC03371,C00278,2025-11,10547.96,527.4,7383.57,2025-12-15,PARTIAL,250
2424,P0002425,CC01442,C02879,2025-09,21666.73,1083.34,1083.34,2025-09-15,PARTIAL,0
2425,P0002426,CC01757,C03000,2026-06,14701.79,735.09,735.09,2026-07-30,PARTIAL,250
2426,P0002427,CC01690,C01905,2025-07,8852.02,442.6,0.0,2025-07-17,MISSED,750
2427,P0002428,CC02141,C04539,2025-05,7179.59,358.98,358.98,2025-05-15,PARTIAL,0
2428,P0002429,CC03262,C03995,2025-10,11556.15,577.81,8089.3,2025-10-30,PARTIAL,750
2429,P0002430,CC00961,C03887,2025-03,1378.63,68.93,965.04,2025-03-15,PARTIAL,0
2430,P0002431,CC01594,C02255,2025-05,5470.17,273.51,0.0,2025-05-30,MISSED,250
2431,P0002432,CC02830,C00717,2026-04,15604.18,780.21,15604.18,2026-04-15,Paid,0
2432,P0002433,CC03090,C02664,2025-03,7894.64,394.73,8684.1,2025-04-14,Paid,100
2433,P0002434,CC00516,C03730,2026-05,54529.56,2726.48,54529.56,2026-05-30,Paid,100
2434,P0002435,CC03326,C00112,2025-01,14848.28,742.41,4454.48,2025-01-10,PARTIAL,0
2435,P0002436,CC03041,C00614,2025-03,15733.63,786.68,17306.99,2025-04-14,Paid,750
2436,P0002437,CC00816,C00315,2026-04,5505.88,275.29,275.29,2026-05-30,PARTIAL,250
2437,P0002438,CC01801,C02266,2025-10,2806.1,140.31,140.31,2025-11-29,PARTIAL,250
2438,P0002439,CC03253,C00786,2025-01,34991.06,1749.55,1749.55,2025-10-01,PARTIAL,0
2439,P0002440,CC01516,C01736,2025-07,25200.8,1260.04,1260.04,2025-07-17,PARTIAL,100
2440,P0002441,CC00483,C01793,2026-04,13487.7,674.39,9441.39,2026-04-17,PARTIAL,750
2441,P0002442,CC01679,C03023,2026-05,16006.04,800.3,4801.81,2026-05-22,PARTIAL,100
2442,P0002443,CC01072,C02647,2026-04,38779.44,1938.97,0.0,2026-05-30,MISSED,750
2443,P0002444,CC01232,C01646,2025-07,15863.87,793.19,4759.16,2025-07-15,PARTIAL,0
2444,P0002445,CC03240,C04111,2026-03,3690.5,184.53,0.0,2026-04-29,MISSED,500
2445,P0002446,CC00686,C01684,2025-10,7431.87,371.59,8175.06,2025-10-10,Paid,0
2446,P0002447,CC02478,C04671,2026-01,67444.47,3372.22,3372.22,2026-01-30,PARTIAL,250
2447,P0002448,CC00492,C00276,2025-04,23314.1,1165.7,25645.51,2025-05-30,Paid,500
2448,P0002449,CC01360,C04542,2026-02,14125.07,706.25,15537.58,2026-03-17,Paid,500
2449,P0002450,CC01871,C01133,2025-12,59805.71,2990.29,59805.71,2025-12-22,Paid,250
2450,P0002451,CC01426,C00472,2025-08,17210.66,860.53,0.0,2025-08-13,MISSED,0
2451,P0002452,CC03190,C00316,2026-02,25526.47,1276.32,7657.94,2026-02-13,PARTIAL,0
2452,P0002453,CC00888,C00840,2025-01,13292.9,664.64,13292.9,2025-01-17,Paid,750
2453,P0002454,CC00687,C04027,2025-03,87921.66,4396.08,61545.16,2025-03-30,PARTIAL,500
2454,P0002455,CC02473,C04929,2025-12,28711.34,1435.57,8613.4,2025-12-13,PARTIAL,0
2455,P0002456,CC01152,C02540,2026-03,6176.37,308.82,0.0,2026-03-13,MISSED,0
2456,P0002457,CC01755,C00293,2026-04,46536.12,2326.81,46536.12,2026-04-17,Paid,100
2457,P0002458,CC01283,C00729,2025-08,7939.11,396.96,2381.73,2025-08-17,PARTIAL,500
2458,P0002459,CC00539,C03199,2026-06,133308.52,6665.43,146639.37,2026-06-13,Paid,0
2459,P0002460,CC00568,C03333,2025-12,20997.23,1049.86,6299.17,2025-12-22,PARTIAL,100
2460,P0002461,CC01998,C01081,2025-09,59531.11,2976.56,0.0,2025-09-15,MISSED,0
2461,P0002462,CC03318,C00665,2026-04,40003.08,2000.15,44003.39,2026-04-30,Paid,250
2462,P0002463,CC01601,C03750,2026-06,11455.45,572.77,3436.64,2026-06-22,PARTIAL,250
2463,P0002464,CC01316,C03905,2026-06,6779.66,338.98,338.98,2026-06-17,PARTIAL,250
2464,P0002465,CC01063,C02919,2026-06,97410.3,4870.52,97410.3,2026-07-30,Paid,500
2465,P0002466,CC00324,C03047,2025-07,12253.75,612.69,0.0,2025-07-30,MISSED,250
2466,P0002467,CC00994,C02199,2025-12,20868.32,1043.42,6260.5,2025-12-10,PARTIAL,0
2467,P0002468,CC02902,C01650,2025-05,3383.34,169.17,3721.67,2025-05-30,Paid,750
2468,P0002469,CC01168,C01058,2026-02,6313.12,315.66,6944.43,2026-02-10,Paid,0
2469,P0002470,CC01829,C03166,2025-02,46676.02,2333.8,14002.81,2025-04-01,PARTIAL,100
2470,P0002471,CC01055,C03818,2025-03,12771.72,638.59,12771.72,2025-03-22,Paid,500
2471,P0002472,CC02637,C02116,2025-12,7831.34,391.57,5481.94,2025-10-12,PARTIAL,0
2472,P0002473,CC01252,C02603,2026-01,9936.61,496.83,496.83,2026-01-30,PARTIAL,750
2473,P0002474,CC02944,C02243,2026-05,21179.72,1058.99,1058.99,2026-05-17,PARTIAL,100
2474,P0002475,CC02856,C03617,2026-03,152489.53,7624.48,7624.48,2026-03-13,PARTIAL,0
2475,P0002476,CC01246,C00229,2026-04,5953.95,297.7,297.7,2026-05-15,PARTIAL,100
2476,P0002477,CC02986,C01866,2025-05,18826.46,941.32,18826.46,2025-05-13,Paid,0
2477,P0002478,CC01504,C02803,2025-03,27634.62,1381.73,8290.39,2025-04-14,PARTIAL,500
2478,P0002479,CC00389,C00321,2025-05,21558.04,1077.9,1077.9,2025-05-30,PARTIAL,100
2479,P0002480,CC01764,C02078,2025-04,21942.52,1097.13,6582.76,2025-05-30,PARTIAL,750
2480,P0002481,CC02222,C00821,2026-02,25322.01,1266.1,17725.41,2026-02-15,PARTIAL,0
2481,P0002482,CC01996,C04845,2025-04,6790.51,339.53,6790.51,2025-04-17,Paid,750
2482,P0002483,CC01612,C04118,2026-02,33636.69,1681.83,37000.36,2026-03-17,Paid,750
2483,P0002484,CC01433,C03419,2026-02,29165.33,1458.27,20415.73,2026-02-22,PARTIAL,500
2484,P0002485,CC01392,C02464,2025-05,5416.77,270.84,270.84,2025-05-10,PARTIAL,0
2485,P0002486,CC00495,C04702,2025-08,16582.43,829.12,829.12,2025-09-14,PARTIAL,100
2486,P0002487,CC02442,C01908,2025-12,20644.75,1032.24,0.0,2025-12-22,MISSED,750
2487,P0002488,CC02533,C03597,2025-11,62701.99,3135.1,0.0,2025-11-17,MISSED,250
2488,P0002489,CC00964,C03786,2026-03,10807.84,540.39,7565.49,2026-03-15,PARTIAL,0
2489,P0002490,CC00215,C01144,2026-06,6729.9,336.5,6729.9,2026-06-17,Paid,750
2490,P0002491,CC02903,C03071,2026-01,48921.43,2446.07,14676.43,2026-01-10,PARTIAL,0
2491,P0002492,CC01064,C04391,2025-01,11529.91,576.5,8070.94,2025-02-14,PARTIAL,750
2492,P0002493,CC01048,C00422,2026-01,6336.94,316.85,6336.94,2026-01-22,Paid,100
2493,P0002494,CC03246,C03051,2026-06,20716.65,1035.83,0.0,2026-06-22,MISSED,750
2494,P0002495,CC02208,C04177,2025-11,14906.12,745.31,10434.28,2025-11-17,PARTIAL,250
2495,P0002496,CC03023,C03703,2025-06,106904.9,5345.24,117595.39,2025-06-17,Paid,250
2496,P0002497,CC00375,C03926,2025-10,1866.47,93.32,2053.12,2025-10-22,Paid,750
2497,P0002498,CC02103,C01414,2025-01,25231.83,1261.59,7569.55,2025-01-22,PARTIAL,500
2498,P0002499,CC02702,C03925,2026-02,16241.44,812.07,16241.44,2026-02-17,Paid,500
2499,P0002500,CC02239,C01639,2026-03,3003.85,150.19,0.0,2026-03-13,MISSED,0
2500,P0002501,CC01539,C02556,2026-05,57318.52,2865.93,2865.93,2026-05-30,PARTIAL,500
2501,P0002502,CC02879,C02850,2025-09,8526.13,426.31,426.31,2025-10-30,PARTIAL,250
2502,P0002503,CC01653,C04340,2025-12,4454.97,222.75,4900.47,2025-12-15,Paid,0
2503,P0002504,CC03260,C04256,2026-04,73568.66,3678.43,0.0,2026-04-15,MISSED,0
2504,P0002505,CC02169,C02380,2025-03,2795.85,139.79,0.0,2025-03-30,MISSED,100
2505,P0002506,CC03254,C03651,2025-12,4927.6,246.38,4927.6,2026-01-14,Paid,250
2506,P0002507,CC01369,C01164,2026-01,13749.35,687.47,0.0,2026-01-13,MISSED,0
2507,P0002508,CC01516,C01736,2025-10,16569.96,828.5,828.5,2025-10-22,PARTAL,100
2508,P0002509,CC02089,C01255,2026-06,7384.21,369.21,2215.26,2026-06-17,PARTIAL,100
2509,P0002510,CC00760,C04921,2026-03,17759.51,887.98,12431.66,2026-04-29,PARTIAL,500
2510,P0002511,CC02070,C03289,2026-06,5980.04,299.0,4186.03,2026-06-22,PARTIAL,250
2511,P0002512,CC02684,C02544,2026-04,21845.09,1092.25,0.0,2026-05-30,MISSED,750
2512,P0002513,CC02664,C04250,2025-08,12335.72,616.79,8635.0,2025-08-22,PARTIAL,500
2513,P0002514,CC03055,C04222,2026-01,5648.59,282.43,-2000.0,2026-03-01,PARTIAL,100
2514,P0002515,CC01694,C00354,2025-03,75604.68,3780.23,75604.68,2025-04-14,Paid,100
2515,P0002516,CC01787,C02104,2026-03,11658.7,582.94,11658.7,2026-03-22,Paid,500
2516,P0002517,CC01456,C01656,2025-09,15876.36,793.82,15876.36,2025-09-13,Paid,0
2517,P0002518,CC03194,C02204,2026-01,66670.11,3333.51,3333.51,2026-01-13,PARTIAL,0
2518,P0002519,CC00488,C02153,2026-03,4461.83,223.09,4461.83,2026-04-29,Paid,500
2519,P0002520,CC02217,C01132,2025-04,6345.19,317.26,0.0,2025-04-13,MISSED,0
2520,P0002521,CC01187,C00851,2025-12,26096.4,1304.82,28706.04,2025-12-15,Paid,0
2521,P0002522,CC00924,C03215,2025-12,7176.89,358.84,2153.07,2025-12-30,PARTIAL,100
2522,P0002523,CC00242,C02033,2025-11,45917.26,2295.86,32142.08,2025-12-30,PARTIAL,500
2523,P0002524,CC03107,C01956,2025-07,10027.83,501.39,10027.83,2025-07-30,Paid,750
2524,P0002525,CC03380,C02081,2025-11,8216.7,410.84,5751.69,2025-11-13,PARTIAL,0
2525,P0002526,CC00419,C03657,2026-06,9560.98,478.05,6692.69,2026-07-30,PARTIAL,100
2526,P0002527,CC01790,C04742,2025-07,40090.83,2004.54,40090.83,2025-07-17,Paid,500
2527,P0002528,CC02428,C02963,2025-01,7213.57,360.68,7213.57,2025-02-14,Paid,100
2528,P0002529,CC00622,C04708,2025-06,15494.39,774.72,774.72,2025-06-13,PARTIAL,0
2529,P0002530,CC00421,C03614,2025-10,2335.6,116.78,2569.16,2025-10-30,Paid,500
2530,P0002531,CC03069,C02791,2026-01,10728.52,536.43,7509.96,2026-03-01,PARTIAL,500
2531,P0002532,CC02699,C00923,2025-07,13214.36,660.72,660.72,2025-07-13,PARTIAL,0
2532,P0002533,CC02295,C03558,2026-05,7184.55,359.23,2155.36,2026-05-30,PARTIAL,500
2533,P0002534,CC02245,C04169,2025-04,3734.04,186.7,3734.04,2025-04-17,Paid,250
2534,P0002535,CC00328,C02101,2025-09,7825.5,391.28,7825.5,2025-09-13,Paid,0
2535,P0002536,CC02858,C04496,2025-04,35470.18,1773.51,24829.13,2025-04-22,PARTIAL,500
2536,P0002537,CC02206,C01223,2025-07,10650.49,532.52,11715.54,2025-07-15,Paid,0
2537,P0002538,CC01115,C02138,2025-05,34959.12,1747.96,24471.38,2025-06-29,PARTIAL,100
2538,P0002539,CC03078,C04288,2025-04,53057.4,2652.87,58363.14,2025-04-13,Paid,0
2539,P0002540,CC00125,C01493,2025-12,32529.31,1626.47,35782.24,2025-12-13,Paid,0
2540,P0002541,CC01975,C04662,2026-01,11450.72,572.54,11450.72,2026-10-01,Paid,0
2541,P0002542,CC01128,C01036,2025-02,11907.0,595.35,0.0,2025-10-02,MISSED,0
2542,P0002543,CC02490,C00045,2025-05,20122.96,1006.15,22135.26,2025-05-17,Paid,500
2543,P0002544,CC02879,C02850,2025-01,42432.63,2121.63,42432.63,2025-01-17,Paid,100
2544,P0002545,CC02794,C04393,2025-10,18593.74,929.69,13015.62,2025-10-10,PARTIAL,0
2545,P0002546,CC01193,C02683,2025-11,17266.41,863.32,5179.92,2025-12-15,PARTIAL,100
2546,P0002547,CC00900,C02810,2025-11,12114.54,605.73,13325.99,2025-11-15,Paid,0
2547,P0002548,CC00807,C04846,2025-09,4333.46,216.67,4766.81,2025-09-22,Paid,750
2548,P0002549,CC00230,C01679,2025-03,5719.59,285.98,5719.59,2025-03-13,Paid,0
2549,P0002550,CC03027,C04732,2025-12,17772.12,888.61,888.61,2025-12-13,PARTIAL,0
2550,P0002551,CC01528,C01916,2026-04,8259.23,412.96,412.96,2026-04-13,PARTIAL,0
2551,P0002552,CC02647,C04269,2025-04,6176.88,308.84,1853.06,2025-04-13,PARTIAL,0
2552,P0002553,CC00915,C01476,2025-02,17237.93,861.9,18961.72,2025-03-02,Paid,250
2553,P0002554,CC01448,C03912,2025-08,10517.39,525.87,525.87,2025-08-10,PARTIAL,0
2554,P0002555,CC03261,C02862,2025-12,23268.62,1163.43,16288.03,2025-12-30,PARTIAL,750
2555,P0002556,CC00120,C02886,2025-07,27270.02,1363.5,29997.02,2025-07-30,Paid,100
