,Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Disbursement_Date,EMI,Outstanding_Principal,Days_Past_Due,Loan_Status,Branch_ID
994,L000995,C00501,Auto Loan,498340.0,11.68,180,2025-04-30,5878.71,404280.64,0,Active,BR016
995,L000996,C03015,Business Loan,5125711.0,16.94,48,2025-03-26,147743.54,0.0,30,Active,BR029
996,L000997,C02778,Home Loan,12039571.0,8.72,48,2025-06-29,298007.09,8165478.83,0,Active,BR014
997,L000998,C01007,Business Loan,2285724.0,12.53,60,2021-12-03,51458.96,1308003.76,5,Active,BR009
998,L000999,C01904,Education Loan,846111.0,11.58,12,2022-09-11,75009.8,396052.2,0,Active,BR020
999,L001000,C01587,Auto Loan,2211991.0,13.88,180,2021-02-19,29279.88,1304314.72,0,Active,BR025
1000,L001001,C02189,Personal Loan,54190.0,9.99,36,2024-09-26,1748.3,43700.2,90,Active,BR016
1001,L001002,C01447,Auto Loan,2812630.0,10.09,120,2021-05-21,37309.43,1544109.38,0,Active,BR005
1002,L001003,C02912,Education Loan,2230381.0,15.21,180,2024-09-11,31537.55,1505017.35,0,Active,BR018
1003,L001004,C02990,Business Loan,5892227.0,9.87,180,2023-06-06,62850.39,4886620.76,0,Active,BR004
1004,L001005,C04003,Personal Loan,1197343.0,7.22,84,2020-02-14,18200.16,669538.36,0,Active,BR029
1005,L001006,C02920,Education Loan,873547.0,7.44,12,2020-10-25,75762.49,267447.08,5,Active,BR028
1006,L001007,C00661,Auto Loan,731702.0,13.18,120,2024-11-04,11002.92,335596.88,0,Active,BR018
1007,L001008,C04574,Education Loan,333501.0,7.04,120,2020-02-25,3879.11,228765.03,0,Active,BR005
1008,L001009,C00883,Business Loan,9109066.0,12.18,12,2023-08-07,810096.71,8298969.29,0,Active,BR011
1009,L001010,C04444,Education Loan,2376156.0,17.63,84,2026-01-31,49427.68,1140464.0,0,Active,BR028
1010,L001011,C03671,Personal Loan,724810.0,13.42,180,2025-10-29,9371.81,453027.51,0,Active,BR010
1011,L001012,C03207,Education Loan,1305316.0,17.5,240,2020-10-13,19644.25,715988.5,0,Active,BR008
1012,L001013,C00757,Education Loan,1240136.0,10.74,84,2026-11-02,21065.0,481796.0,0,Active,BR030
1013,L001014,C04854,Education Loan,409388.0,8.32,180,2024-11-10,3988.33,377481.36,0,Active,BR012
1014,L001015,C03609,Auto Loan,930284.0,8.86,60,2023-06-30,19248.02,834043.9,0,Active,BR009
1015,L001016,C04039,Auto Loan,338160.0,15.9,24,2026-01-03,16541.21,271995.16000000003,5,Active,BR025
1016,L001017,C00279,Business Loan,1039639.0,13.52,48,2023-02-08,28159.98,82199.68000000005,30,Active,BR006
1017,L001018,C01033,Education Loan,1709915.0,12.76,60,2022-05-25,38696.07,819905.39,0,Active,BR003
1018,L001019,C00819,Business Loan,8210297.0,17.57,12,2023-10-11,751040.81,5957174.57,0,Active,BR019
1019,L001020,C01988,Personal Loan,674066.0,10.95,12,2021-09-15,59559.35,138031.84999999998,0,Active,BR023
1020,L001021,C01723,Personal Loan,812159.0,11.27,48,2021-08-09,21097.32,706672.4,0,Active,BR007
1021,L001022,C04266,Education Loan,158020.0,9.99,24,2020-12-17,7291.09,41362.56,15,Active,BR012
1022,L001023,C00056,Home Loan,3599177.0,15.3,48,2023-01-31,100715.98,2390585.24,30,Active,BR009
1023,L001024,C01265,Home Loan,5746154.0,15.05,120,2023-11-22,92881.57,4631575.16,0,Active,BR022
1024,L001025,C01586,Home Loan,12634547.0,16.42,120,2024-09-22,214964.01,7260446.75,0,Active,BR030
1025,L001026,C02743,Education Loan,1487716.0,10.26,180,2026-04-01,16224.54,1114551.58,0,Active,BR005
1026,L001027,C02496,Personal Loan,345582.0,10.55,180,2025-05-09,3830.78,295781.86,0,Active,BR002
1027,L001028,C04828,Business Loan,9889531.0,16.5,84,2020-08-10,199253.17,7697746.13,0,Active,BR011
1028,L001029,C03829,Home Loan,6719202.0,10.08,36,2023-05-05,217062.21,2595020.01,15,Active,BR019
1029,L001030,C01107,Personal Loan,1247592.0,8.65,36,2025-07-14,39470.18,458188.4,0,Active,BR029
1030,L001031,C04198,Business Loan,8778417.0,9.69,240,2021-05-23,82918.59,6125022.12,0,Active,BR006
1031,L001032,C01466,Auto Loan,269238.0,13.99,84,2024-06-09,5044.04,97740.64,5,Active,BR007
1032,L001033,C03766,Business Loan,970628.0,14.93,48,2025-01-12,26978.87,431050.6,0,Active,BR024
1033,L001034,C00991,Home Loan,11901972.0,14.82,48,2026-05-23,330155.83,1006829.6099999994,60,Active,BR006
1034,L001035,C02464,Business Loan,6761713.0,7.46,120,2024-10-22,80121.64,4678550.36,60,Active,BR018
1035,L001036,C02567,Home Loan,9981415.0,11.79,84,2021-08-24,175080.26,4378846.68,0,Active,BR017
1036,L001037,C03267,Business Loan,3809402.0,8.17,180,2020-01-19,36779.47,2816356.31,60,Active,BR004
1037,L001038,C04932,Education Loan,1266468.0,12.61,48,2021-10-17,33731.53,524374.3400000001,0,Active,BR016
1038,L001039,C00609,Education Loan,948193.0,13.82,12,2025-10-24,85055.23,352806.39,0,Active,BR008
1039,L001040,C01739,Auto Loan,2928805.0,12.05,60,2024-02-26,65223.67,1167765.91,120,NPA,BR014
1040,L001041,C00275,Auto Loan,1629562.0,16.97,48,2021-03-27,46995.79,1300591.47,0,Active,BR022
1041,L001042,C04416,Home Loan,2861988.0,8.02,84,2021-01-07,44636.08,1879994.24,0,Active,BR030
1042,L001043,C02749,Auto Loan,1540850.0,15.39,48,2021-01-28,43188.24,547520.4800000001,5,Active,BR028
1043,L001044,C00232,Home Loan,5687690.0,14.81,84,2024-01-04,109148.54,4596204.6,0,Active,BR024
1044,L001045,C02323,Home Loan,10962639.0,15.8,24,2020-07-20,535717.89,10426921.11,5,Active,BR009
1045,L001046,C01953,Personal Loan,290962.0,8.06,48,2025-08-17,7111.43,77619.09999999998,0,Active,BR013
1046,L001047,C00763,Home Loan,11153232.0,8.48,48,2024-10-09,274802.94,8680005.54,0,Active,BR019
1047,L001048,C03764,Education Loan,169625.0,11.41,240,2022-07-17,1798.42,104881.88,0,Active,BR006
1048,L001049,C03419,Business Loan,3128720.0,13.81,48,2021-06-11,85198.99,2702725.05,30,Active,BR007
1049,L001050,C01179,Auto Loan,1776965.0,10.48,60,2025-04-12,38176.31,898909.8700000001,0,Active,BR030
1050,L001051,C02272,Home Loan,14285387.0,17.55,60,2021-09-15,359266.97,2070310.0200000012,0,Active,BR022
1051,L001052,C03463,Home Loan,4590936.0,7.48,24,2025-08-08,206548.5,0.0,0,Active,BR015
1052,L001053,C04600,Education Loan,2374728.0,15.32,12,2025-07-29,214697.69,1730634.93,0,Active,BR003
1053,L001054,C01422,Personal Loan,115147.0,14.72,60,2022-05-15,2722.44,36196.240000000005,90,Active,BR029
1054,L001055,C01715,Business Loan,1334055.0,17.73,24,2022-06-26,66427.59,935489.46,5,Active,BR011
1055,L001056,C04095,Auto Loan,1124786.0,13.52,36,2026-01-01,38180.82,933881.9,15,Active,BR025
1056,L001057,C01638,Auto Loan,451379.0,16.83,84,2021-12-05,9180.0,240239.0,0,Active,BR009
1057,L001058,C00448,Personal Loan,426017.0,16.47,12,2026-04-28,38747.7,116035.40000000002,60,Active,BR016
1058,L001059,C00082,Home Loan,12484849.0,15.19,60,2023-12-09,298260.29,5326602.040000001,0,Active,BR014
1059,L001060,C01364,Education Loan,1025878.0,10.86,36,2025-01-06,33517.96,791252.28,0,Active,BR007
1060,L001061,C01409,Education Loan,1823165.0,13.34,84,2022-06-11,33504.88,1689145.48,15,Active,BR029
1061,L001062,C04221,Personal Loan,753329.0,11.9,240,2022-05-12,8242.34,473089.44,0,Active,BR004
1062,L001063,C00850,Business Loan,6031968.0,16.79,180,2025-08-06,91935.98,5664224.08,0,Active,BR013
1063,L001064,C00276,Education Loan,389480.0,10.61,12,2024-03-22,34352.08,0.0,0,Active,BR030
1064,L001065,C02368,Business Loan,8318062.0,8.32,36,2026-04-25,261887.51,1247099.2299999995,0,Active,BR029
1065,L001066,C00313,Education Loan,1806459.0,15.0,84,2023-09-11,34858.8,1667023.8,0,Active,BR030
1066,L001067,C02048,Personal Loan,58896.0,14.44,120,2025-09-20,930.1,30062.9,90,Written Off,BR002
1067,L001068,C03849,Personal Loan,895689.0,13.82,12,2023-02-05,80345.49,654652.53,15,Active,BR022
1068,L001069,C04302,Personal Loan,142282.0,10.95,120,2020-12-30,1955.91,107075.62,0,Active,BR006
1069,L001070,C04952,Education Loan,325725.0,10.22,48,2024-06-02,8295.68,275950.92,0,Active,BR019
1070,L001071,C02110,Auto Loan,2182087.0,7.39,60,2020-02-24,43610.58,612106.1199999999,0,Active,BR008
1071,L001072,C03274,Personal Loan,1286465.0,16.89,240,2023-10-03,18762.34,723594.8,0,Active,BR016
1072,L001073,C03660,Auto Loan,2200920.0,12.09,240,2026-04-11,24372.26,1908452.88,0,Active,BR025
1073,L001074,C02973,Auto Loan,1761265.0,8.68,240,2024-04-02,15485.91,1451546.8,0,Active,BR015
1074,L001075,C01340,Auto Loan,267773.0,12.5,120,2025-03-01,3919.56,161944.88,0,Active,BR017
1075,L001076,C03347,Personal Loan,355001.0,13.27,12,2023-05-26,31752.71,0.0,0,Active,BR007
1076,L001077,C01024,Education Loan,740750.0,17.75,12,2025-03-02,67823.85,605102.3,60,Active,BR018
1077,L001078,C02602,Auto Loan,1236542.0,10.97,60,2023-03-12,26866.92,914138.96,0,Active,BR025
1078,L001079,C02374,Auto Loan,1070841.0,8.04,60,2025-04-11,21733.3,331908.80000000005,0,Active,BR012
1079,L001080,C00272,Education Loan,2491693.0,16.01,180,2020-09-13,36612.89,2272015.66,60,Active,BR004
1080,L001081,C01778,Auto Loan,882958.0,12.6,84,2025-04-07,15871.35,803601.25,0,Active,BR004
1081,L001082,C02276,Auto Loan,335226.0,15.41,60,2021-11-15,8047.33,142090.08000000002,0,Active,BR021
1082,L001083,C04002,Education Loan,347793.0,7.41,240,2023-01-28,2782.69,264312.3,5,Active,BR021
1083,L001084,C02352,Personal Loan,506377.0,7.68,36,2024-04-22,15793.37,48369.26999999996,15,Active,BR024
1084,L001085,C03645,Personal Loan,1042859.0,12.73,36,2021-08-03,35002.57,657830.73,0,Active,BR018
1085,L001086,C03548,Business Loan,7568331.0,12.32,60,2024-07-01,169579.75,4515895.5,5,Active,BR027
1086,L001087,C04018,Auto Loan,1055817.0,12.4,60,2020-03-21,23700.04,866216.6799999999,0,Active,BR022
1087,L001088,C03518,Personal Loan,1221014.0,11.82,12,2022-01-06,108382.83,245568.53000000003,0,Active,BR005
1088,L001089,C03309,Education Loan,1271947.0,14.28,24,2020-10-27,61238.23,108420.62999999987,60,Active,BR012
1089,L001090,C01860,Business Loan,1722897.0,7.18,36,2020-03-01,53339.96,229378.1200000001,15,Active,BR026
1090,L001091,C02772,Education Loan,925195.0,11.61,84,2026-05-15,16139.89,408718.52,15,Active,BR022
1091,L001092,C00417,Home Loan,11210560.0,15.68,12,2023-07-28,1015446.88,3086984.96,0,Active,BR013
1092,L001093,C01441,Personal Loan,1454567.0,15.69,240,2023-07-21,19899.21,817792.28,0,Active,BR003
1093,L001094,C00108,Personal Loan,1480516.0,13.88,60,2024-01-18,34356.98,552877.5399999999,0,Active,BR011
1094,L001095,C03595,Education Loan,300214.0,10.31,240,2025-04-12,2959.06,255828.1,0,Active,BR016
1095,L001096,C02876,Personal Loan,598450.0,16.37,12,2024-08-07,54402.72,108825.52000000002,0,Active,BR016
1096,L001097,C01099,Personal Loan,120556.0,8.42,36,2022-12-23,3801.19,0.0,5,Active,BR024
1097,L001098,C01109,Home Loan,1473256.0,17.5,84,2025-05-26,30534.4,374017.5999999999,60,Active,BR018
1098,L001099,C00248,Personal Loan,1135568.0,11.83,12,2020-07-27,100803.55,429943.15,0,Active,BR009
1099,L001100,C03203,Business Loan,2317338.0,16.07,60,2023-01-06,56439.38,1583626.06,30,Active,BR017
1100,L001101,C01912,Business Loan,9365140.0,9.05,48,2022-10-06,233274.31,3066733.63,0,Active,BR007
1101,L001102,C02045,Business Loan,9029577.0,14.18,240,2022-03-19,113467.04,8235307.72,0,Active,BR027
1102,L001103,C00111,Education Loan,1852002.0,13.97,240,2024-06-12,22989.69,1484166.96,0,Active,BR005
1103,L001104,C02000,Home Loan,1556501.0,13.23,84,2024-03-29,28510.8,1014795.8,15,Active,BR016
1104,L001105,C02630,Personal Loan,226966.0,9.55,60,2023-08-16,4772.26,203104.7,0,Active,BR016
1105,L001106,C04171,Home Loan,5000576.0,11.36,240,2020-01-22,52846.06,3837962.68,0,Active,BR023
1106,L001107,C03270,Home Loan,14142813.0,13.61,240,2023-03-11,171877.27,13283426.65,0,Active,BR016
1107,L001108,C04907,Education Loan,1908150.0,12.08,180,2024-03-11,22999.31,1517161.73,0,Active,BR021
1108,L001109,C04397,Home Loan,12518305.0,7.06,240,2026-06-02,97505.65,9788146.8,0,Active,BR006
1109,L001110,C04979,Business Loan,9717253.0,8.54,24,2026-01-21,441882.12,7065960.28,0,Active,BR030
1110,L001111,C02333,Education Loan,2043474.0,17.22,240,2025-10-19,30316.04,1224940.92,0,Active,BR013
1111,L001112,C04071,Auto Loan,1494159.0,12.77,60,2022-02-09,33821.05,411885.3999999999,15,Active,BR009
1112,L001113,C03521,Auto Loan,914571.0,18.0,48,2021-03-16,26865.52,216067.48,0,Active,BR017
1113,L001114,C04343,Home Loan,8705151.0,11.67,120,2022-10-09,123238.61,6240378.8,0,Active,BR014
1114,L001115,C00943,Personal Loan,1434138.0,10.88,180,2021-04-02,16192.47,1191250.95,0,Active,BR007
1115,L001116,C02891,Personal Loan,997263.0,9.91,120,2024-11-13,13129.25,984133.75,0,Active,BR027
1116,L001117,C00660,Education Loan,138760.0,16.63,48,2021-10-18,3977.41,19437.70000000001,60,Active,BR017
1117,L001118,C00073,Home Loan,13388424.0,14.51,84,2025-08-31,254686.28,6002521.88,0,Active,BR022
1118,L001119,C04118,Auto Loan,1493495.0,16.98,60,2023-07-12,37101.14,1122483.6,90,Active,BR015
1119,L001120,C03470,Personal Loan,364853.0,13.59,24,2026-01-27,17447.06,85700.03999999998,0,Active,BR008
1120,L001121,C03506,Business Loan,1812294.0,9.57,48,2024-01-11,45591.12,444560.3999999999,0,Active,BR009
1121,L001122,C03096,Education Loan,1944058.0,15.59,84,2021-05-07,38160.42,1447972.54,15,Active,BR014
1122,L001123,C03525,Business Loan,6127787.0,16.94,60,2024-12-15,152093.67,5671505.99,0,Active,BR011
1123,L001124,C03364,Education Loan,1157611.0,7.08,12,2024-03-04,100207.01,55333.89000000013,15,Active,BR015
1124,L001125,C01546,Home Loan,10097332.0,7.96,60,2024-02-18,204544.24,6620079.92,0,Active,BR009
1125,L001126,C02183,Home Loan,8463111.0,14.36,120,2022-03-07,133241.76,5132067.0,15,Active,BR024
1126,L001127,C02664,Business Loan,2647541.0,13.35,180,2023-12-29,34109.83,1897124.74,0,Active,BR030
1127,L001128,C00998,Home Loan,1082314.0,9.34,180,2021-01-21,11197.53,746388.1,0,Active,BR020
1128,L001129,C02541,Business Loan,2782141.0,13.02,120,2022-08-19,41573.18,1451799.24,0,Active,BR021
1129,L001130,C03888,Education Loan,1032918.0,11.13,48,2023-04-06,26761.56,551209.9199999999,0,Active,BR006
1130,L001131,C03513,Education Loan,1888231.0,10.52,180,2020-05-31,20895.9,1470313.0,30,Active,BR003
1131,L001132,C01450,Education Loan,2349256.0,7.58,24,2022-03-02,105801.04,339036.2400000002,0,Active,BR002
1132,L001133,C00699,Education Loan,2289935.0,17.35,24,2023-11-24,113605.05,585859.25,5,Active,BR011
1133,L001134,C00149,Personal Loan,934281.0,7.27,120,2025-03-24,10978.25,725694.25,5,Active,BR007
1134,L001135,C02564,Business Loan,1678859.0,17.91,84,2026-01-20,35197.48,1326884.2,0,Active,BR008
1135,L001136,C02612,Business Loan,4229637.0,13.03,12,2024-01-11,377839.19,73405.91000000015,90,NPA,BR003
1136,L001137,C00584,Education Loan,959310.0,9.38,84,2022-09-03,15620.06,865589.64,0,Active,BR014
1137,L001138,C04312,Education Loan,1329515.0,10.13,12,2025-07-30,116965.89,861651.44,0,Active,BR014
1138,L001139,C04268,Education Loan,1395218.0,13.5,12,2021-08-24,124944.6,0.0,0,Active,BR030
1139,L001140,C01794,Business Loan,9338770.0,13.99,36,2026-06-29,319131.67,3275268.2700000005,0,Active,BR024
1140,L001141,C02154,Education Loan,1344972.0,15.83,24,2021-01-08,65744.82,1279227.18,0,Active,BR022
1141,L001142,C03642,Business Loan,6606518.0,17.0,84,2021-10-23,135009.51,5931470.45,0,Active,BR022
1142,L001143,C03418,Auto Loan,1507936.0,16.0,60,2025-08-10,36670.07,1214575.44,0,Active,BR020
1143,L001144,C01295,Education Loan,2293083.0,15.46,84,2020-02-19,44842.94,1306538.3199999998,0,Active,BR017
1144,L001145,C03378,Auto Loan,2962688.0,11.32,12,2021-11-14,262289.71,1388949.7399999998,0,Active,BR013
1145,L001146,C00288,Auto Loan,1597365.0,12.4,240,2026-01-26,18035.83,1308791.72,60,Active,BR015
1146,L001147,C02140,Education Loan,1564316.0,10.86,48,2023-05-09,40324.29,798154.49,15,Active,BR006
1147,L001148,C04054,Personal Loan,170173.0,8.73,120,2020-10-29,2130.89,133947.87,0,Active,BR001
1148,L001149,C02672,Home Loan,8555788.0,8.25,240,2024-04-04,72900.93,6514561.96,0,Active,BR001
1149,L001150,C01313,Home Loan,11277708.0,8.54,84,2025-06-19,178826.19,10920055.62,0,Active,BR016
1150,L001151,C03035,Personal Loan,1084929.0,17.56,24,2024-09-26,53933.73,0.0,0,Active,BR007
1151,L001152,C00387,Education Loan,415024.0,13.83,240,2023-11-04,5109.75,389475.25,0,Active,BR030
1152,L001153,C01400,Business Loan,9977509.0,15.14,240,2020-02-25,132416.07,5475362.62,5,Active,BR017
1153,L001154,C03410,Education Loan,724359.0,13.61,120,2025-06-17,11077.63,657893.22,0,Active,BR009
1154,L001155,C03460,Auto Loan,2257134.0,16.04,48,2021-05-29,64014.06,144670.02000000002,0,Active,BR004
1155,L001156,C02362,Home Loan,3399640.0,12.27,60,2024-12-08,76087.78,1497445.5,0,Active,BR007
1156,L001157,C00967,Home Loan,2221539.0,14.68,120,2022-10-14,35407.1,1265547.3,120,Active,BR019
1157,L001158,C01268,Education Loan,2318260.0,15.01,48,2025-02-23,64530.66,2253729.34,60,Active,BR027
1158,L001159,C03935,Personal Loan,1042117.0,10.64,12,2024-11-05,91929.13,30896.56999999995,0,Active,BR024
1159,L001160,C00751,Auto Loan,2184378.0,11.67,240,2023-09-10,23551.25,1854660.5,15,Active,BR010
1160,L001161,C00231,Education Loan,1893993.0,8.86,180,2025-03-13,19052.72,1341464.12,0,Active,BR002
1161,L001162,C00727,Education Loan,984992.0,13.14,84,2026-04-15,17993.99,769064.12,30,Active,BR006
1162,L001163,C04767,Education Loan,1513961.0,12.28,120,2025-06-27,21966.7,1360194.1,90,Active,BR018
1163,L001164,C02026,Auto Loan,1991972.0,17.12,180,2022-04-23,30826.11,1591232.57,0,Active,BR025
1164,L001165,C01857,Education Loan,1924269.0,8.49,240,2023-11-23,16687.08,1824146.52,0,Active,BR017
1165,L001166,C04088,Education Loan,186974.0,10.91,180,2022-10-17,2114.59,131994.66,0,Active,BR004
1166,L001167,C00528,Home Loan,8904163.0,16.89,12,2024-07-11,811637.23,4845976.85,0,Active,BR022
1167,L001168,C04782,Auto Loan,2583601.0,9.11,84,2023-10-20,41712.13,1499085.62,0,Active,BR017
1168,L001169,C00836,Auto Loan,244292.0,14.06,180,2022-02-26,3263.19,201870.53,0,Active,BR030
1169,L001170,C03885,Personal Loan,632712.0,10.74,48,2020-09-06,16273.0,486255.0,5,Active,BR008
1170,L001171,C04940,Personal Loan,1114208.0,10.93,84,2023-02-15,19036.97,657320.72,0,Active,BR014
1171,L001172,C00851,Home Loan,5568420.0,11.14,240,2021-01-17,58008.07,4582282.8100000005,0,Active,BR015
1172,L001173,C00053,Business Loan,5987313.0,15.33,60,2026-01-31,143476.99,4122112.13,60,Active,BR006
1173,L001174,C00319,Business Loan,9169889.0,14.38,12,2022-06-02,824978.35,1745083.8500000006,0,Active,BR024
1174,L001175,C00616,Education Loan,1183504.0,11.0,48,2021-11-21,30588.28,632914.96,30,Active,BR006
1175,L001176,C00036,Education Loan,821239.0,8.83,60,2020-06-03,16979.89,498621.09,0,Active,BR017
1176,L001177,C02638,Business Loan,6719554.0,15.62,84,2020-11-23,132014.01,6455525.98,0,Active,BR026
1177,L001178,C01150,Business Loan,5569836.0,9.29,12,2021-10-01,487839.74,691438.5999999996,5,Active,BR021
1178,L001179,C02831,Personal Loan,636524.0,12.34,12,2020-09-05,56655.68,579868.32,0,Active,BR006
1179,L001180,C00119,Business Loan,9275311.0,7.33,180,2024-10-12,85089.69,7062979.0600000005,0,Active,BR006
1180,L001181,C00291,Home Loan,11321288.0,9.24,48,2021-03-27,283022.68,9623151.92,0,Active,BR006
1181,L001182,C00477,Home Loan,14925937.0,8.72,180,2025-12-09,148912.76,13138983.88,0,Active,BR024
1182,L001183,C00268,Personal Loan,1173053.0,17.46,24,2023-03-21,58258.01,998278.97,5,Active,BR014
1183,L001184,C04349,Auto Loan,1335890.0,12.26,60,2022-12-06,29891.95,1305998.05,0,Active,BR011
1184,L001185,C04072,Education Loan,365406.0,11.03,48,2024-11-08,9449.43,157518.53999999998,0,Active,BR003
1185,L001186,C03583,Home Loan,5230721.0,17.65,24,2023-09-20,260255.33,2888423.0300000003,0,Active,BR013
1186,L001187,C01405,Auto Loan,2383150.0,11.82,36,2023-11-30,78949.96,1435750.48,60,Active,BR009
1187,L001188,C04396,Education Loan,1576810.0,17.43,240,2020-03-10,23645.66,1411290.38,0,Active,BR017
1188,L001189,C04051,Education Loan,251396.0,9.7,12,2022-02-23,22066.64,52796.23999999999,0,Active,BR027
1189,L001190,C00100,Home Loan,13262164.0,13.56,36,2024-05-26,450440.32,6505559.2,15,Active,BR011
1190,L001191,C02795,Home Loan,2693187.0,16.17,24,2024-01-04,132085.68,1108158.84,0,Active,BR023
1191,L001192,C02173,Auto Loan,228250.0,15.06,36,2023-03-06,7919.07,149059.3,0,Active,BR029
1192,L001193,C01963,Auto Loan,800830.0,7.27,12,2020-06-20,69392.93,523258.28,0,Active,BR006
1193,L001194,C02792,Home Loan,11717416.0,16.38,60,2023-07-15,287316.01,7694991.859999999,5,Active,BR001
1194,L001195,C03606,Auto Loan,1285928.0,8.29,48,2023-05-30,31568.6,181027.0,0,Active,BR020
1195,L001196,C00310,Auto Loan,1357706.0,10.1,84,2025-06-26,22609.74,905511.2,5,Active,BR001
1196,L001197,C04625,Personal Loan,592166.0,8.84,180,2021-11-11,5949.91,401768.88,0,Active,BR023
1197,L001198,C02469,Home Loan,12308377.0,13.22,240,2024-10-01,146135.32,8070452.72,0,Active,BR022
1198,L001199,C00332,Business Loan,5602454.0,14.54,240,2026-03-15,71875.55,5386827.35,0,Active,BR006
1199,L001200,C02551,Education Loan,284887.0,17.06,12,2021-11-23,25991.16,102948.88,0,Active,BR014
1200,L001201,C01941,Education Loan,806968.0,13.46,84,2025-07-18,14882.89,717670.66,15,Active,BR025
1201,L001202,C02667,Education Loan,257080.0,14.97,12,2022-07-20,23199.97,187480.09,0,Active,BR018
1202,L001203,C02533,Personal Loan,1417223.0,14.95,12,2025-08-14,127882.72,522043.96,0,Active,BR008
1203,L001204,C02354,Personal Loan,1395094.0,9.22,60,2021-05-20,29109.04,463604.72,0,Active,BR009
