,Account_ID,Customer_ID,Account_Type,Open_Date,Balance,Account_Status,Branch_ID,Opening_Channel
2054,A002055,C01606,SALARY,2018-07-18,1636.15,CLOSED,BR010,AGENT
2055,A002056,C01607,SALARY,2020-06-23,53513.42,DORMANT,BR007,AGENT
2056,A002057,C01608,SAVINGS,2017-08-02,71638.88,ACTIVE,BR003,BRANCH
2057,A002058,C01608,FIXED DEPOSIT,2023-03-24,73840.52,ACTIVE,BR003,BRANCH
2058,A002059,C01609,SAVINGS,2025-03-25,11099.69,ACTIVE,BR001,AGENT
2059,A002060,C01609,SALARY,2019-03-20,107569.76,CLOSED,BR001,BRANCH
2060,A002061,C01610,FIXED DEPOSIT,2021-09-19,73931.07,CLOSED,BR005,ONLINE
2061,A002062,C01610,SALARY,2019-03-07,1418.1,DORMANT,BR005,ONLINE
2062,A002063,C01611,FIXED DEPOSIT,2023-08-11,180772.35,DORMANT,BR028,AGENT
2063,A002064,C01612,CURRENT,2018-07-29,13645.12,CLOSED,BR014,BRANCH
2064,A002065,C01613,SAVINGS,2022-05-18,13496.83,ACTIVE,BR024,ONLINE
2065,A002066,C01614,SALARY,2017-07-09,11643.08,ACTIVE,BR007,AGENT
2066,A002067,C01615,SALARY,2025-02-18,7049.75,ACTIVE,BR016,ONLINE
2067,A002068,C01615,SAVINGS,2021-12-20,7930.25,ACTIVE,BR016,BRANCH
2068,A002069,C01616,SAVINGS,2021-03-22,143976.32,ACTIVE,BR018,BRANCH
2069,A002070,C01617,SAVINGS,2018-11-26,77346.26,ACTIVE,BR003,BRANCH
2070,A002071,C01618,SAVINGS,2024-12-19,7160.84,CLOSED,BR005,AGENT
2071,A002072,C01619,FIXED DEPOSIT,2020-05-18,40322.83,ACTIVE,BR016,BRANCH
2072,A002073,C01620,FIXED DEPOSIT,2018-10-19,28850.69,DORMANT,BR001,BRANCH
2073,A002074,C01621,SALARY,2018-09-25,34384.22,ACTIVE,BR020,AGENT
2074,A002075,C01622,SALARY,2021-10-17,67823.97,CLOSED,BR010,AGENT
2075,A002076,C01623,SALARY,2021-12-15,66070.54,DORMANT,BR030,ONLINE
2076,A002077,C01624,CURRENT,2021-11-19,96095.34,ACTIVE,BR017,BRANCH
2077,A002078,C01625,SAVINGS,2023-10-05,170413.91,ACTIVE,BR022,AGENT
2078,A002079,C01626,CURRENT,2020-02-01,23863.02,CLOSED,BR020,AGENT
2079,A002080,C01627,FIXED DEPOSIT,2021-05-29,22520.14,DORMANT,BR017,AGENT
2080,A002081,C01628,CURRENT,2024-11-27,3415.73,ACTIVE,BR014,BRANCH
2081,A002082,C01629,SAVINGS,2024-01-10,119153.04,ACTIVE,BR023,ONLINE
2082,A002083,C01630,CURRENT,2021-09-16,2874.06,ACTIVE,BR011,AGENT
2083,A002084,C01630,SALARY,2019-10-13,4408.09,ACTIVE,BR011,BRANCH
2084,A002085,C01631,FIXED DEPOSIT,2021-04-04,94277.97,CLOSED,BR016,BRANCH
2085,A002086,C01632,FIXED DEPOSIT,2018-06-26,49756.44,ACTIVE,BR010,ONLINE
2086,A002087,C01632,SALARY,2022-03-06,11243.43,ACTIVE,BR010,BRANCH
2087,A002088,C01632,CURRENT,2025-02-23,2436.69,ACTIVE,BR010,BRANCH
2088,A002089,C01633,SAVINGS,2020-02-27,57186.36,DORMANT,BR021,AGENT
2089,A002090,C01633,CURRENT,2017-09-30,21449.31,ACTIVE,BR021,BRANCH
2090,A002091,C01633,SAVINGS,2024-10-13,102088.35,ACTIVE,BR021,BRANCH
2091,A002092,C01634,CURRENT,2017-03-15,22133.13,DORMANT,BR021,BRANCH
2092,A002093,C01635,SALARY,2020-02-14,94769.25,ACTIVE,BR018,BRANCH
2093,A002094,C01636,CURRENT,2019-07-08,14506.2,DORMANT,BR026,AGENT
2094,A002095,C01637,SAVINGS,2021-10-08,37522.98,ACTIVE,BR012,AGENT
2095,A002096,C01638,FIXED DEPOSIT,2020-05-25,796041.12,ACTIVE,BR009,ONLINE
2096,A002097,C01639,SAVINGS,2023-05-29,5211.86,ACTIVE,BR021,ONLINE
2097,A002098,C01639,SALARY,2024-03-24,79583.88,ACTIVE,BR021,BRANCH
2098,A002099,C01639,FIXED DEPOSIT,2024-09-17,11143.15,DORMANT,BR021,AGENT
2099,A002100,C01640,CURRENT,2017-05-18,,ACTIVE,BR020,BRANCH
2100,A002101,C01641,FIXED DEPOSIT,2020-04-10,202251.25,ACTIVE,BR012,BRANCH
2101,A002102,C01642,SALARY,2020-01-14,16931.96,ACTIVE,BR007,ONLINE
2102,A002103,C01642,SALARY,2020-07-28,22494.84,DORMANT,BR007,BRANCH
2103,A002104,C01643,SALARY,2025-08-03,16185.65,CLOSED,BR001,ONLINE
2104,A002105,C01643,FIXED DEPOSIT,2019-10-30,64484.95,ACTIVE,BR001,BRANCH
2105,A002106,C01644,SAVINGS,2018-10-27,2317.21,ACTIVE,BR010,BRANCH
2106,A002107,C01644,SAVINGS,2025-04-11,67136.01,CLOSED,BR010,ONLINE
2107,A002108,C01645,SAVINGS,2019-11-14,71430.64,ACTIVE,BR024,BRANCH
2108,A002109,C01646,CURRENT,2024-04-02,100502.49,ACTIVE,BR027,AGENT
2109,A002110,C01646,SALARY,2024-09-16,115772.48,DORMANT,BR027,BRANCH
2110,A002111,C01647,FIXED DEPOSIT,2017-11-26,87188.58,CLOSED,BR014,AGENT
2111,A002112,C01647,FIXED DEPOSIT,2020-01-21,157592.76,ACTIVE,BR014,ONLINE
2112,A002113,C01648,SALARY,2020-09-14,7864.91,CLOSED,BR002,AGENT
2113,A002114,C01648,SALARY,2017-04-23,13090.19,ACTIVE,BR002,AGENT
2114,A002115,C01648,SAVINGS,2022-11-18,6805.7,ACTIVE,BR002,BRANCH
2115,A002116,C01649,SALARY,2021-08-23,17209.6,CLOSED,BR014,BRANCH
2116,A002117,C01650,CURRENT,2018-02-22,8538.26,CLOSED,BR014,BRANCH
2117,A002118,C01651,FIXED DEPOSIT,2020-06-23,205168.41,DORMANT,BR024,BRANCH
2118,A002119,C01652,FIXED DEPOSIT,2020-01-06,79631.02,ACTIVE,BR002,AGENT
2119,A002120,C01653,FIXED DEPOSIT,2019-01-01,50344.92,DORMANT,BR024,AGENT
2120,A002121,C01654,FIXED DEPOSIT,2017-09-18,27707.91,DORMANT,BR009,AGENT
2121,A002122,C01655,FIXED DEPOSIT,2019-04-25,155077.78,ACTIVE,BR016,BRANCH
2122,A002123,C01655,SALARY,2018-05-06,33712.31,CLOSED,BR016,BRANCH
2123,A002124,C01656,FIXED DEPOSIT,2019-06-14,75839.75,CLOSED,BR014,BRANCH
2124,A002125,C01657,FIXED DEPOSIT,2023-03-22,33384.42,ACTIVE,BR011,BRANCH
2125,A002126,C01658,SALARY,2021-04-10,21107.96,DORMANT,BR020,BRANCH
2126,A002127,C01659,SAVINGS,2017-02-26,32074.81,CLOSED,BR018,BRANCH
2127,A002128,C01660,FIXED DEPOSIT,2017-12-28,87316.8,CLOSED,BR025,BRANCH
2128,A002129,C01661,CURRENT,2017-09-04,50696.58,ACTIVE,BR008,BRANCH
2129,A002130,C01661,CURRENT,2019-10-06,30830.94,DORMANT,BR008,AGENT
2130,A002131,C01662,FIXED DEPOSIT,2018-09-02,54311.0,CLOSED,BR001,ONLINE
2131,A002132,C01663,FIXED DEPOSIT,2019-03-16,99237.99,CLOSED,BR008,ONLINE
2132,A002133,C01663,CURRENT,2017-05-27,2256.42,ACTIVE,BR008,AGENT
2133,A002134,C01664,SALARY,2019-05-13,52543.44,DORMANT,BR002,BRANCH
2134,A002135,C01665,SALARY,2024-11-03,65748.29,ACTIVE,BR018,ONLINE
2135,A002136,C01666,SAVINGS,2017-12-14,33377.7,ACTIVE,BR030,BRANCH
2136,A002137,C01666,FIXED DEPOSIT,2024-05-31,37392.05,ACTIVE,BR030,AGENT
2137,A002138,C01667,SALARY,2019-11-25,2637.89,ACTIVE,BR022,BRANCH
2138,A002139,C01668,SAVINGS,2021-07-28,79016.13,ACTIVE,BR008,BRANCH
2139,A002140,C01669,FIXED DEPOSIT,2026-05-28,112015.25,DORMANT,BR030,BRANCH
2140,A002141,C01670,CURRENT,2023-12-19,382962.13,ACTIVE,BR025,ONLINE
2141,A002142,C01671,FIXED DEPOSIT,2018-05-20,11845.64,ACTIVE,BR011,ONLINE
2142,A002143,C01672,CURRENT,2024-10-25,56063.46,CLOSED,BR030,BRANCH
2143,A002144,C01673,SAVINGS,2020-05-18,23881.18,DORMANT,BR011,BRANCH
2144,A002145,C01673,CURRENT,2021-06-01,27504.7,DORMANT,BR011,ONLINE
2145,A002146,C01674,FIXED DEPOSIT,2019-09-07,,CLOSED,BR016,BRANCH
2146,A002147,C01674,CURRENT,2023-04-25,4216.05,CLOSED,BR016,AGENT
2147,A002148,C01675,SAVINGS,2026-03-21,7807.72,DORMANT,BR026,AGENT
2148,A002149,C01675,CURRENT,2020-03-02,73433.53,ACTIVE,BR026,AGENT
2149,A002150,C01676,SAVINGS,2018-10-28,65772.68,CLOSED,BR028,ONLINE
2150,A002151,C01677,SALARY,2017-02-15,31195.12,ACTIVE,BR028,AGENT
2151,A002152,C01678,SAVINGS,2019-08-08,37080.07,ACTIVE,BR010,AGENT
2152,A002153,C01679,CURRENT,2017-02-13,18647.35,DORMANT,BR023,BRANCH
2153,A002154,C01680,SAVINGS,2019-12-08,21842.24,DORMANT,BR027,BRANCH
2154,A002155,C01680,SALARY,2022-07-07,103133.7,ACTIVE,BR027,AGENT
2155,A002156,C01681,SAVINGS,2026-04-25,102734.76,ACTIVE,BR010,ONLINE
2156,A002157,C01681,FIXED DEPOSIT,2019-02-10,21695.32,ACTIVE,BR010,BRANCH
2157,A002158,C01682,CURRENT,2025-04-25,9199.77,DORMANT,BR021,BRANCH
2158,A002159,C01683,SAVINGS,2021-10-28,41526.57,ACTIVE,BR014,BRANCH
2159,A002160,C01684,SALARY,2022-09-19,5080.1,ACTIVE,BR007,AGENT
2160,A002161,C01684,SALARY,2018-01-19,32758.89,CLOSED,BR007,ONLINE
2161,A002162,C01685,SALARY,2021-02-02,17599.46,ACTIVE,BR020,BRANCH
2162,A002163,C01686,SAVINGS,2026-05-03,31522.16,ACTIVE,BR016,ONLINE
2163,A002164,C01687,SALARY,2018-07-25,22364.42,CLOSED,BR004,AGENT
2164,A002165,C01688,CURRENT,2025-11-03,163586.77,DORMANT,BR022,BRANCH
2165,A002166,C01689,CURRENT,2019-12-28,38391.18,DORMANT,BR028,AGENT
2166,A002167,C01690,FIXED DEPOSIT,2025-03-23,171760.93,DORMANT,BR022,AGENT
2167,A002168,C01691,SAVINGS,2021-03-29,38709.19,CLOSED,BR003,BRANCH
2168,A002169,C01692,SALARY,2026-02-22,15804.97,ACTIVE,BR029,BRANCH
2169,A002170,C01693,FIXED DEPOSIT,2022-09-22,24377.08,CLOSED,BR013,ONLINE
2170,A002171,C01694,SAVINGS,2023-04-05,13221.52,ACTIVE,BR025,AGENT
2171,A002172,C01695,SAVINGS,2022-09-27,157206.42,DORMANT,BR014,BRANCH
2172,A002173,C01695,FIXED DEPOSIT,2018-10-11,156707.98,ACTIVE,BR014,ONLINE
2173,A002174,C01696,CURRENT,2020-08-04,1930.56,CLOSED,BR014,ONLINE
2174,A002175,C01697,CURRENT,2025-06-22,10161.74,ACTIVE,BR027,BRANCH
2175,A002176,C01697,SAVINGS,2023-07-18,45567.61,CLOSED,BR027,BRANCH
2176,A002177,C01697,FIXED DEPOSIT,2025-01-18,34402.32,CLOSED,BR027,ONLINE
2177,A002178,C01698,SAVINGS,2022-04-19,37259.8,ACTIVE,BR014,AGENT
2178,A002179,C01699,SAVINGS,2025-12-01,16672.03,CLOSED,BR019,BRANCH
2179,A002180,C01700,CURRENT,2019-04-22,15508.6,ACTIVE,BR020,AGENT
2180,A002181,C01701,FIXED DEPOSIT,2023-10-27,159961.65,DORMANT,BR003,BRANCH
2181,A002182,C01701,SAVINGS,2023-06-07,20292.2,ACTIVE,BR003,AGENT
2182,A002183,C01702,SAVINGS,2018-09-21,18974.23,ACTIVE,BR017,AGENT
2183,A002184,C01703,CURRENT,2018-02-16,134557.83,ACTIVE,BR017,AGENT
2184,A002185,C01704,SALARY,2018-03-17,42353.77,CLOSED,BR029,ONLINE
2185,A002186,C01704,CURRENT,2022-01-12,12771.17,DORMANT,BR029,BRANCH
2186,A002187,C01704,SALARY,2024-06-15,17782.17,CLOSED,BR029,BRANCH
2187,A002188,C01705,SALARY,2020-03-06,6555.91,DORMANT,BR008,AGENT
2188,A002189,C01706,CURRENT,2021-09-25,28388.24,ACTIVE,BR019,AGENT
2189,A002190,C01707,FIXED DEPOSIT,2024-10-05,115338.5,ACTIVE,BR011,BRANCH
2190,A002191,C01708,SALARY,2023-09-02,79457.55,ACTIVE,BR029,BRANCH
2191,A002192,C01708,FIXED DEPOSIT,2022-08-13,109678.21,ACTIVE,BR029,ONLINE
2192,A002193,C01709,SALARY,2018-12-28,5713.13,DORMANT,BR024,AGENT
2193,A002194,C01709,CURRENT,2023-12-04,11834.94,DORMANT,BR024,ONLINE
2194,A002195,C01710,SAVINGS,2022-04-28,49117.21,CLOSED,BR009,AGENT
2195,A002196,C01711,SALARY,2022-08-15,34279.57,DORMANT,BR027,ONLINE
2196,A002197,C01712,FIXED DEPOSIT,2022-09-14,51003.67,ACTIVE,BR027,BRANCH
2197,A002198,C01713,FIXED DEPOSIT,2020-11-03,79663.92,DORMANT,BR015,ONLINE
2198,A002199,C01713,CURRENT,2023-07-07,9878.21,ACTIVE,BR015,BRANCH
2199,A002200,C01714,SALARY,2025-03-25,27461.04,CLOSED,BR002,ONLINE
2200,A002201,C01715,SAVINGS,2019-01-16,176716.71,CLOSED,BR011,BRANCH
2201,A002202,C01716,FIXED DEPOSIT,2022-08-29,54148.61,ACTIVE,BR025,ONLINE
2202,A002203,C01717,FIXED DEPOSIT,2021-07-06,91148.56,CLOSED,BR015,BRANCH
2203,A002204,C01718,FIXED DEPOSIT,2019-10-07,29076.23,ACTIVE,BR024,BRANCH
2204,A002205,C01719,CURRENT,2024-07-15,48736.28,CLOSED,BR020,AGENT
2205,A002206,C01719,SALARY,2023-02-21,9454.68,ACTIVE,BR020,ONLINE
2206,A002207,C01720,SALARY,2023-10-23,7111.94,ACTIVE,BR008,ONLINE
2207,A002208,C01721,SALARY,2017-08-29,5589.93,ACTIVE,BR008,BRANCH
2208,A002209,C01722,CURRENT,2025-12-20,72293.75,DORMANT,BR001,ONLINE
2209,A002210,C01722,SALARY,2026-06-04,32076.17,ACTIVE,BR001,BRANCH
2210,A002211,C01723,SALARY,2017-02-23,157741.88,CLOSED,BR007,BRANCH
2211,A002212,C01723,CURRENT,2023-07-11,105514.23,DORMANT,BR007,ONLINE
2212,A002213,C01723,FIXED DEPOSIT,2018-02-11,49079.58,DORMANT,BR007,BRANCH
2213,A002214,C01724,FIXED DEPOSIT,2019-09-29,20787.8,CLOSED,BR030,BRANCH
2214,A002215,C01725,SAVINGS,2023-05-29,76914.03,DORMANT,BR003,AGENT
2215,A002216,C01726,SALARY,2021-01-31,562779.29,ACTIVE,BR018,AGENT
2216,A002217,C01727,SALARY,2019-06-19,33672.48,ACTIVE,BR030,BRANCH
2217,A002218,C01728,SALARY,2026-04-21,20812.27,DORMANT,BR007,BRANCH
2218,A002219,C01729,FIXED DEPOSIT,2021-04-17,98233.38,DORMANT,BR026,AGENT
2219,A002220,C01730,SALARY,2024-04-27,1079.03,ACTIVE,BR015,BRANCH
2220,A002221,C01731,SALARY,2024-03-03,10893.53,ACTIVE,BR011,AGENT
2221,A002222,C01731,SAVINGS,2018-03-27,118832.55,CLOSED,BR011,AGENT
2222,A002223,C01732,CURRENT,2020-11-11,30151.92,CLOSED,BR029,AGENT
2223,A002224,C01732,CURRENT,2022-07-06,9488.15,DORMANT,BR029,AGENT
2224,A002225,C01733,SALARY,2018-09-19,23535.37,ACTIVE,BR030,BRANCH
2225,A002226,C01734,FIXED DEPOSIT,2026-06-27,31005.41,CLOSED,BR024,BRANCH
2226,A002227,C01735,SAVINGS,2018-03-08,185631.26,DORMANT,BR015,BRANCH
2227,A002228,C01736,SAVINGS,2018-02-25,6221.52,ACTIVE,BR023,AGENT
2228,A002229,C01736,SALARY,2021-06-20,32086.65,CLOSED,BR023,BRANCH
2229,A002230,C01737,FIXED DEPOSIT,2020-11-08,19471.7,CLOSED,BR001,AGENT
2230,A002231,C01738,FIXED DEPOSIT,2017-11-15,21958.54,DORMANT,BR013,AGENT
2231,A002232,C01739,SALARY,2020-12-15,61174.55,ACTIVE,BR014,BRANCH
2232,A002233,C01740,SAVINGS,2019-09-24,64786.44,ACTIVE,BR030,AGENT
2233,A002234,C01741,SALARY,2024-08-16,13814.77,DORMANT,BR006,ONLINE
2234,A002235,C01742,SALARY,2021-12-23,10302.43,ACTIVE,BR029,BRANCH
2235,A002236,C01743,SAVINGS,2017-02-07,97373.29,ACTIVE,BR027,BRANCH
2236,A002237,C01744,CURRENT,2018-11-28,37385.01,DORMANT,BR018,AGENT
2237,A002238,C01745,SAVINGS,2019-06-11,9558.61,DORMANT,BR030,AGENT
2238,A002239,C01746,FIXED DEPOSIT,2024-07-08,125224.8,ACTIVE,BR003,ONLINE
2239,A002240,C01747,SAVINGS,2019-04-11,3203.67,DORMANT,BR009,BRANCH
2240,A002241,C01747,SALARY,2023-02-05,156553.49,ACTIVE,BR009,BRANCH
2241,A002242,C01748,FIXED DEPOSIT,2018-12-09,69767.29,DORMANT,BR008,ONLINE
2242,A002243,C01749,SALARY,2021-09-11,78040.02,ACTIVE,BR007,BRANCH
2243,A002244,C01750,SAVINGS,2019-07-01,140350.34,CLOSED,BR009,ONLINE
2244,A002245,C01750,SALARY,2020-03-29,0.0,ACTIVE,BR009,BRANCH
2245,A002246,C01751,FIXED DEPOSIT,2023-07-02,25738.53,ACTIVE,BR026,ONLINE
2246,A002247,C01751,SALARY,2020-09-26,51515.05,ACTIVE,BR026,ONLINE
2247,A002248,C01751,FIXED DEPOSIT,2021-04-10,47351.78,CLOSED,BR026,BRANCH
2248,A002249,C01752,CURRENT,2020-04-08,3923.11,CLOSED,BR013,BRANCH
2249,A002250,C01753,SAVINGS,2020-04-30,10878.05,DORMANT,BR027,AGENT
2250,A002251,C01754,SAVINGS,2018-11-18,2390.42,CLOSED,BR017,AGENT
2251,A002252,C01755,CURRENT,2021-02-18,5108.81,CLOSED,BR016,BRANCH
2252,A002253,C01756,FIXED DEPOSIT,2017-05-29,149615.44,CLOSED,BR013,AGENT
2253,A002254,C01756,CURRENT,2026-03-18,29905.65,CLOSED,BR013,BRANCH
2254,A002255,C01756,SAVINGS,2019-04-23,7256.2,CLOSED,BR013,BRANCH
2255,A002256,C01757,CURRENT,2019-09-29,16725.29,ACTIVE,BR012,AGENT
2256,A002257,C01758,SALARY,2020-06-22,16325.16,CLOSED,BR022,AGENT
2257,A002258,C01758,SAVINGS,2021-06-22,52463.79,DORMANT,BR022,ONLINE
2258,A002259,C01759,SAVINGS,2018-12-09,17170.15,ACTIVE,BR024,ONLINE
2259,A002260,C01759,FIXED DEPOSIT,2017-01-24,10000.0,CLOSED,BR024,ONLINE
2260,A002261,C01759,SALARY,2026-02-28,145234.66,CLOSED,BR024,ONLINE
2261,A002262,C01760,SALARY,2025-07-19,31042.79,ACTIVE,BR001,ONLINE
2262,A002263,C01760,SALARY,2018-03-29,9686.78,ACTIVE,BR001,BRANCH
2263,A002264,C01761,SAVINGS,2018-10-28,22938.8,ACTIVE,BR004,BRANCH
2264,A002265,C01762,FIXED DEPOSIT,2024-08-19,104390.39,ACTIVE,BR017,ONLINE
2265,A002266,C01762,CURRENT,2025-10-15,7930.22,CLOSED,BR017,ONLINE
2266,A002267,C01762,CURRENT,2022-05-31,12394.82,ACTIVE,BR017,ONLINE
2267,A002268,C01763,SALARY,2017-11-04,5061.3,ACTIVE,BR028,ONLINE
2268,A002269,C01764,CURRENT,2022-10-29,26103.42,ACTIVE,BR013,BRANCH
2269,A002270,C01764,SAVINGS,2017-04-14,392100.53,ACTIVE,BR013,AGENT
2270,A002271,C01765,CURRENT,2022-09-18,2777.9,ACTIVE,BR009,ONLINE
2271,A002272,C01766,SALARY,2021-05-19,15807.47,DORMANT,BR011,AGENT
2272,A002273,C01767,CURRENT,2024-05-17,196687.38,CLOSED,BR001,AGENT
2273,A002274,C01768,CURRENT,2020-10-02,45223.58,CLOSED,BR004,BRANCH
2274,A002275,C01769,SAVINGS,2019-11-10,48756.01,CLOSED,BR008,BRANCH
2275,A002276,C01770,CURRENT,2025-08-25,55945.6,ACTIVE,BR004,BRANCH
2276,A002277,C01770,SALARY,2023-01-10,10754.59,DORMANT,BR004,AGENT
2277,A002278,C01771,FIXED DEPOSIT,2018-03-18,265414.7,ACTIVE,BR022,AGENT
2278,A002279,C01772,CURRENT,2026-02-16,3424.87,DORMANT,BR026,AGENT
2279,A002280,C01772,CURRENT,2020-05-21,15439.51,ACTIVE,BR026,ONLINE
2280,A002281,C01773,FIXED DEPOSIT,2019-03-17,76799.62,CLOSED,BR025,AGENT
2281,A002282,C01774,SAVINGS,2023-09-02,290900.21,CLOSED,BR028,ONLINE
2282,A002283,C01774,SAVINGS,2018-12-11,95705.27,CLOSED,BR028,ONLINE
2283,A002284,C01774,SAVINGS,2017-11-23,12668.83,ACTIVE,BR028,BRANCH
2284,A002285,C01775,SALARY,2022-07-14,37274.22,CLOSED,BR021,AGENT
2285,A002286,C01776,CURRENT,2019-12-04,4916.54,ACTIVE,BR030,AGENT
2286,A002287,C01777,CURRENT,2018-12-17,1101.81,CLOSED,BR004,BRANCH
2287,A002288,C01778,CURRENT,2018-07-05,21211.68,ACTIVE,BR004,ONLINE
2288,A002289,C01779,SAVINGS,2017-07-20,12364.42,CLOSED,BR014,BRANCH
2289,A002290,C01780,CURRENT,2019-05-09,60879.19,ACTIVE,BR004,BRANCH
2290,A002291,C01781,FIXED DEPOSIT,2021-05-31,83378.17,ACTIVE,BR013,AGENT
2291,A002292,C01782,CURRENT,2020-05-28,9745.13,ACTIVE,BR013,BRANCH
2292,A002293,C01783,SAVINGS,2020-02-07,12265.99,CLOSED,BR024,AGENT
2293,A002294,C01784,SAVINGS,2020-12-28,31394.82,DORMANT,BR020,BRANCH
2294,A002295,C01785,SALARY,2023-01-17,10711.82,ACTIVE,BR001,AGENT
2295,A002296,C01786,SALARY,2023-08-29,117754.16,ACTIVE,BR026,AGENT
2296,A002297,C01787,FIXED DEPOSIT,2019-11-27,238624.57,ACTIVE,BR030,BRANCH
2297,A002298,C01788,SALARY,2023-05-20,4669.8,CLOSED,BR030,ONLINE
2298,A002299,C01788,SAVINGS,2021-06-26,7078.88,CLOSED,BR030,BRANCH
2299,A002300,C01789,SALARY,2020-08-13,6020.84,ACTIVE,BR013,BRANCH
2300,A002301,C01790,FIXED DEPOSIT,2022-09-05,70220.72,ACTIVE,BR028,BRANCH
2301,A002302,C01791,SALARY,2023-12-10,119174.68,CLOSED,BR008,BRANCH
2302,A002303,C01792,CURRENT,2019-09-16,19996.67,CLOSED,BR002,BRANCH
2303,A002304,C01793,SAVINGS,2022-11-10,43710.88,CLOSED,BR028,AGENT
2304,A002305,C01794,SAVINGS,2023-05-17,53111.92,ACTIVE,BR024,BRANCH
2305,A002306,C01795,CURRENT,2017-06-06,25258.15,ACTIVE,BR001,ONLINE
2306,A002307,C01796,CURRENT,2019-07-05,49396.21,ACTIVE,BR005,BRANCH
2307,A002308,C01797,SALARY,2020-10-09,8767.22,DORMANT,BR013,AGENT
2308,A002309,C01798,SAVINGS,2025-08-05,102858.08,DORMANT,BR006,AGENT
2309,A002310,C01799,CURRENT,2019-12-12,71700.58,CLOSED,BR009,AGENT
2310,A002311,C01799,SAVINGS,2022-11-13,5450.3,CLOSED,BR009,ONLINE
2311,A002312,C01800,CURRENT,2023-03-27,58041.56,CLOSED,BR018,BRANCH
2312,A002313,C01801,CURRENT,2023-06-06,5761.63,ACTIVE,BR027,ONLINE
2313,A002314,C01801,CURRENT,2021-03-08,37442.49,DORMANT,BR027,AGENT
2314,A002315,C01801,FIXED DEPOSIT,2017-12-18,12210.1,ACTIVE,BR027,BRANCH
2315,A002316,C01802,SALARY,2018-05-25,92702.24,ACTIVE,BR005,BRANCH
2316,A002317,C01803,SAVINGS,2021-04-05,25323.09,ACTIVE,BR022,BRANCH
2317,A002318,C01803,CURRENT,2026-02-02,9617.84,ACTIVE,BR022,BRANCH
2318,A002319,C01804,CURRENT,2023-10-22,88165.75,CLOSED,BR007,AGENT
2319,A002320,C01805,FIXED DEPOSIT,2022-08-25,15473.78,CLOSED,BR012,ONLINE
2320,A002321,C01805,SALARY,2020-01-03,21127.95,CLOSED,BR012,AGENT
2321,A002322,C01806,SALARY,2018-10-08,48376.92,DORMANT,BR001,ONLINE
2322,A002323,C01807,SALARY,2018-09-25,29658.85,DORMANT,BR024,AGENT
2323,A002324,C01808,FIXED DEPOSIT,2024-02-28,14430.17,CLOSED,BR021,ONLINE
2324,A002325,C01808,SALARY,2024-05-28,21583.21,DORMANT,BR021,ONLINE
2325,A002326,C01808,FIXED DEPOSIT,2021-09-13,34363.95,CLOSED,BR021,ONLINE
2326,A002327,C01809,FIXED DEPOSIT,2021-08-12,56872.54,DORMANT,BR007,AGENT
2327,A002328,C01809,FIXED DEPOSIT,2020-01-27,47352.88,DORMANT,BR007,ONLINE
2328,A002329,C01810,CURRENT,2022-05-20,38791.78,ACTIVE,BR015,BRANCH
2329,A002330,C01811,CURRENT,2023-11-05,6079.03,DORMANT,BR024,ONLINE
2330,A002331,C01812,FIXED DEPOSIT,2024-04-24,97421.14,ACTIVE,BR005,AGENT
2331,A002332,C01813,CURRENT,2018-10-04,21433.6,DORMANT,BR018,ONLINE
2332,A002333,C01814,SALARY,2017-08-28,77122.02,DORMANT,BR004,ONLINE
2333,A002334,C01814,CURRENT,2021-12-02,11242.23,ACTIVE,BR004,ONLINE
2334,A002335,C01815,FIXED DEPOSIT,2022-05-02,25789.06,CLOSED,BR010,AGENT
2335,A002336,C01816,FIXED DEPOSIT,2023-10-07,185956.76,ACTIVE,BR010,AGENT
2336,A002337,C01817,SAVINGS,2025-08-30,28493.17,CLOSED,BR030,BRANCH
2337,A002338,C01818,CURRENT,2022-07-31,2525.28,ACTIVE,BR020,ONLINE
2338,A002339,C01818,CURRENT,2021-11-06,17228.05,ACTIVE,BR020,AGENT
2339,A002340,C01819,SAVINGS,2022-04-15,27177.12,DORMANT,BR014,BRANCH
2340,A002341,C01819,FIXED DEPOSIT,2018-02-27,11649.21,ACTIVE,BR014,ONLINE
2341,A002342,C01820,CURRENT,2021-01-01,27804.08,ACTIVE,BR025,BRANCH
2342,A002343,C01821,FIXED DEPOSIT,2021-11-17,11795.9,CLOSED,BR020,ONLINE
2343,A002344,C01822,FIXED DEPOSIT,2019-05-30,47002.16,ACTIVE,BR014,ONLINE
2344,A002345,C01823,SAVINGS,2021-05-26,81449.17,ACTIVE,BR007,ONLINE
2345,A002346,C01824,SALARY,2022-04-27,5457.21,CLOSED,BR027,BRANCH
2346,A002347,C01824,CURRENT,2025-04-12,17401.81,CLOSED,BR027,BRANCH
2347,A002348,C01825,FIXED DEPOSIT,2023-01-11,16270.61,CLOSED,BR028,BRANCH
2348,A002349,C01826,FIXED DEPOSIT,2026-02-24,28657.94,ACTIVE,BR006,AGENT
2349,A002350,C01827,SAVINGS,2023-06-07,179519.59,DORMANT,BR021,ONLINE
2350,A002351,C01828,SALARY,2023-03-21,41835.12,CLOSED,BR027,BRANCH
2351,A002352,C01829,CURRENT,2019-06-14,10688.05,ACTIVE,BR012,ONLINE
2352,A002353,C01829,FIXED DEPOSIT,2023-07-30,62035.56,ACTIVE,BR012,AGENT
